AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonMasterID
3759,2349,Kiran Hegde,52,2,A1,PM00345
3760,2350,Ajay Mulla,26,1,A1,PM00567
3761,2351,Pooja Kumar,43,3,A1,PM00318
3762,2352,Aishwarya Gowda,56,1,A1,PM00803
3763,2353,Aishwarya Joshi,45,3,A1,PM00326
3764,2353,Priya Rao,34,2,A2,PM00951
3765,2353,Sneha Pujari,27,2,A3,PM00266
3766,2354,Divya Desai,26,1,A1,PM00430
3767,2355,Nandini Khan,43,2,A1,PM00685
3768,2355,Mahesh Khan,60,3,A2,PM00626
3769,2355,Meera Sharma,20,2,A3,PM00924
3770,2356,Shreya Reddy,50,1,A1,PM00776
3771,2357,Nandini Jain,44,2,A1,PM00761
3772,2357,Priya Sharma,30,1,A2,PM00907
3773,2358,Suresh Reddy,28,1,A1,PM00646
3774,2359,Nandini Reddy,37,1,A1,PM00559
3775,2359,Aishwarya Desai,61,1,A2,PM00284
3776,2360,Neha Shetty,38,1,A1,PM00021
3777,2361,Nandini Nayak,34,1,A1,PM00531
3778,2362,Ravi Jain,27,1,A1,PM00046
3779,2363,Mahesh Sharma,20,1,A1,PM01028
3780,2364,Ananya Joshi,59,1,A1,PM00246
3781,2365,Asha Gowda,37,2,A1,PM00543
3782,2366,Neha Kumar,18,3,A1,PM00824
3783,2366,Suresh Nayak,51,1,A2,PM00502
3784,2366,Asha Bhat,27,3,A3,PM00607
3785,2367,Naveen Naik,59,1,A1,PM00234
3786,2367,Ananya Joshi,25,1,A2,PM00306
3787,2367,Prakash Gowda,46,2,A3,PM00181
3788,2368,Rahul Kumar,47,2,A1,PM00205
3789,2368,Manoj Khan,23,1,A2,PM00744
3790,2368,Shankar Desai,56,2,A3,PM00529
3791,2369,Asha Nayak,41,1,A1,PM00953
3792,2370,Kavya Naik,20,1,A1,PM01061
3793,2371,Nandini Khan,61,3,A1,PM00383
3794,2372,Manoj Kumar,58,3,A1,PM00517
3795,2373,Kavya Hegde,32,1,A1,PM00415
3796,2373,Deepak Naik,39,3,A2,PM00037
3797,2374,Rahul Naik,57,2,A1,PM00667
3798,2375,Deepak Desai,29,1,A1,PM00812
3799,2376,Rahul Joshi,60,3,A1,PM00768
3800,2376,Lakshmi Nayak,47,3,A2,PM00450
3801,2377,Lakshmi Nayak,22,2,A1,PM00208
3802,2377,Shreya Mulla,24,2,A2,PM00505
3803,2378,Pooja Kulkarni,65,1,A1,PM00206
3804,2379,Ajay Mulla,23,2,A1,PM00476
3805,2380,Ananya Joshi,49,1,A1,PM00480
3806,2380,Divya Jain,59,2,A2,PM00900
3807,2380,Farhan Khan,40,1,A3,PM00895
3808,2381,Mahesh Jain,52,1,A1,PM00793
3809,2382,Ajay Mulla,26,1,A1,PM00567
3810,2382,Farhan Hegde,47,1,A2,PM00922
3811,2382,Suresh Naik,44,2,A3,PM00842
3812,2383,Ajay Patil,42,1,A1,PM00382
3813,2383,Ajay Shetty,37,2,A2,PM00301
3814,2384,Rahul Khan,19,2,A1,PM00967
3815,2384,Pooja Shetty,22,1,A2,PM00571
3816,2384,Suresh Gowda,51,3,A3,PM00123
3817,2385,Mahesh Joshi,44,1,A1,PM00563
3818,2385,Farhan Rao,36,1,A2,PM00604
3819,2386,Neha Kumar,62,1,A1,PM00314
3820,2386,Nandini Gowda,26,1,A2,PM01033
3821,2386,Sunil Gowda,42,2,A3,PM01038
3822,2387,Ananya Naik,19,3,A1,PM00751
3823,2387,Meera Bhat,19,3,A2,PM00904
3824,2388,Anil Joshi,47,3,A1,PM00109
3825,2389,Asha Desai,35,2,A1,PM00932
3826,2390,Imran Kulkarni,22,1,A1,PM01099
3827,2390,Kiran Jain,31,2,A2,PM00507
3828,2391,Kiran Pujari,44,1,A1,PM00737
3829,2392,Prakash Jain,44,1,A1,PM00436
3830,2393,Sneha Kumar,22,1,A1,PM00419
3831,2394,Aishwarya Patil,21,2,A1,PM00739
3832,2395,Kiran Patil,50,2,A1,PM00705
3833,2396,Divya Nayak,38,2,A1,PM00513
3834,2396,Asha Desai,35,2,A2,PM00932
3835,2396,Vijay Desai,64,2,A3,PM00694
3836,2397,Aishwarya Naik,65,2,A1,PM01072
3837,2398,Shreya Sharma,27,2,A1,PM00995
3838,2399,Lakshmi Kumar,26,1,A1,PM00351
3839,2399,Nandini Gowda,26,1,A2,PM01033
3840,2400,Pooja Naik,22,1,A1,PM00078
3841,2400,Sneha Jain,62,2,A2,PM00740
3842,2401,Prakash Jain,18,1,A1,PM00146
3843,2402,Prakash Bhat,55,1,A1,PM00077
3844,2402,Farhan Naik,51,3,A2,PM00236
3845,2403,Lakshmi Kulkarni,61,1,A1,PM00362
3846,2404,Vijay Kumar,37,1,A1,PM00321
3847,2405,Rahul Hegde,35,2,A1,PM00075
3848,2406,Mahesh Nayak,40,3,A1,PM00870
3849,2407,Aishwarya Bhat,58,2,A1,PM00257
3850,2408,Meera Sharma,58,2,A1,PM00996
3851,2409,Priya Bhat,36,3,A1,PM00240
3852,2409,Nandini Nayak,19,3,A2,PM00643
3853,2410,Kavya Hegde,32,1,A1,PM00415
3854,2411,Aishwarya Nayak,23,3,A1,PM01068
3855,2411,Meera Sharma,61,3,A2,PM00868
3856,2411,Rahul Bhat,51,1,A3,PM00570
3857,2412,Shreya Gowda,46,1,A1,PM00558
3858,2413,Farhan Naik,51,3,A1,PM00236
3859,2413,Asha Bhat,27,3,A2,PM00607
3860,2413,Vijay Desai,49,1,A3,PM00198
3861,2414,Divya Nayak,38,2,A1,PM00513
3862,2414,Neha Bhat,37,2,A2,PM00621
3863,2415,Ravi Naik,39,2,A1,PM00135
3864,2416,Shreya Shetty,57,3,A1,PM00427
3865,2417,Arun Mulla,56,1,A1,PM00084
3866,2418,Divya Bhat,61,1,A1,PM00581
3867,2419,Farhan Rao,36,1,A1,PM00604
3868,2419,Sneha Pujari,27,2,A2,PM00266
3869,2419,Lakshmi Gowda,57,1,A3,PM00072
3870,2420,Naveen Desai,48,2,A1,PM00209
3871,2421,Pooja Khan,35,2,A1,PM00435
3872,2422,Aishwarya Sharma,41,1,A1,PM00230
3873,2422,Ravi Desai,43,2,A2,PM01077
3874,2423,Arun Gowda,49,2,A1,PM00790
3875,2424,Farhan Shetty,40,3,A1,PM00102
3876,2425,Mahesh Jain,37,2,A1,PM00785
3877,2425,Vijay Patil,23,3,A2,PM01053
3878,2426,Mahesh Shetty,29,2,A1,PM00538
3879,2427,Lakshmi Pujari,58,2,A1,PM01011
3880,2428,Naveen Kulkarni,49,1,A1,PM00322
3881,2428,Kiran Patil,30,2,A2,PM00190
3882,2429,Prakash Jain,44,1,A1,PM00436
3883,2430,Farhan Rao,58,2,A1,PM00371
3884,2430,Imran Naik,55,2,A2,PM00015
3885,2431,Prakash Rao,37,1,A1,PM00303
3886,2431,Ajay Patil,34,1,A2,PM01004
3887,2432,Ajay Kulkarni,34,1,A1,PM00546
3888,2432,Rahul Joshi,45,1,A2,PM00637
3889,2433,Anil Pujari,35,1,A1,PM00233
3890,2434,Rahul Rao,55,1,A1,PM01030
3891,2435,Kiran Nayak,28,2,A1,PM00789
3892,2435,Deepak Nayak,28,2,A2,PM00375
3893,2436,Naveen Naik,27,3,A1,PM00568
3894,2437,Naveen Gowda,58,1,A1,PM00586
3895,2437,Asha Kumar,57,3,A2,PM00059
3896,2438,Mahesh Khan,51,2,A1,PM00852
3897,2438,Nandini Hegde,40,1,A2,PM00478
3898,2439,Divya Joshi,60,3,A1,PM00681
3899,2439,Manoj Reddy,52,1,A2,PM00969
3900,2439,Rahul Bhat,51,1,A3,PM00570
3901,2440,Aishwarya Pujari,54,1,A1,PM00935
3902,2441,Kiran Hegde,52,2,A1,PM00345
3903,2441,Farhan Shetty,40,3,A2,PM00102
3904,2442,Asha Kulkarni,30,1,A1,PM01045
3905,2442,Lakshmi Shetty,64,2,A2,PM00903
3906,2443,Vijay Joshi,19,2,A1,PM00139
3907,2444,Anil Patil,43,2,A1,PM00493
3908,2445,Kiran Mulla,26,1,A1,PM00171
3909,2445,Sneha Jain,62,2,A2,PM00740
3910,2445,Meera Pujari,25,2,A3,PM00772
3911,2445,Sunil Khan,30,3,A4,PM00597
3912,2446,Shreya Bhat,28,2,A1,PM00293
3913,2447,Naveen Rao,28,1,A1,PM00823
3914,2448,Nandini Shetty,42,3,A1,PM00654
3915,2449,Nandini Desai,65,1,A1,PM00313
3916,2450,Naveen Pujari,26,1,A1,PM00769
3917,2451,Neha Naik,30,2,A1,PM00308
3918,2451,Arun Joshi,20,1,A2,PM00678
3919,2452,Priya Gowda,29,1,A1,PM00217
3920,2453,Arun Joshi,20,1,A1,PM00678
3921,2454,Ananya Shetty,64,1,A1,PM00608
3922,2455,Imran Hegde,55,1,A1,PM00715
3923,2456,Suresh Pujari,45,1,A1,PM00984
3924,2456,Farhan Patil,55,1,A2,PM00642
3925,2457,Anil Sharma,64,3,A1,PM01070
3926,2457,Vijay Joshi,19,2,A2,PM00139
3927,2458,Mahesh Mulla,51,2,A1,PM00007
3928,2459,Kiran Shetty,35,3,A1,PM00867
3929,2460,Naveen Sharma,48,1,A1,PM01085
3930,2461,Shankar Bhat,64,2,A1,PM00506
3931,2462,Meera Kulkarni,53,1,A1,PM00547
3932,2462,Manoj Shetty,42,1,A2,PM00316
3933,2462,Vijay Desai,64,2,A3,PM00694
3934,2463,Arun Sharma,23,1,A1,PM00111
3935,2464,Lakshmi Rao,32,3,A1,PM00721
3936,2465,Shreya Kulkarni,62,3,A1,PM00180
3937,2466,Ravi Jain,27,1,A1,PM00046
3938,2467,Deepak Shetty,54,1,A1,PM00098
3939,2468,Aishwarya Gowda,56,1,A1,PM00803
3940,2469,Ravi Hegde,44,2,A1,PM01069
3941,2469,Prakash Sharma,31,2,A2,PM00018
3942,2469,Meera Nayak,54,3,A3,PM00916
3943,2469,Anil Patil,46,1,A4,PM00063
3944,2470,Vijay Mulla,52,1,A1,PM00919
3945,2471,Anil Nayak,52,3,A1,PM00605
3946,2472,Arun Sharma,33,1,A1,PM01075
3947,2473,Vijay Shetty,22,1,A1,PM00658
3948,2474,Farhan Rao,24,1,A1,PM01035
3949,2474,Neha Gowda,59,3,A2,PM00628
3950,2475,Pooja Hegde,64,1,A1,PM01034
3951,2476,Naveen Jain,24,1,A1,PM00921
3952,2477,Ajay Naik,43,2,A1,PM00954
3953,2478,Anil Mulla,44,2,A1,PM00573
3954,2478,Kavya Pujari,32,1,A2,PM00679
3955,2479,Divya Desai,50,3,A1,PM00939
3956,2480,Farhan Gowda,25,3,A1,PM00521
3957,2481,Mahesh Rao,62,1,A1,PM00696
3958,2482,Deepak Shetty,54,1,A1,PM00098
3959,2483,Asha Shetty,51,1,A1,PM00914
3960,2484,Anil Bhat,23,1,A1,PM00488
3961,2485,Arun Khan,48,1,A1,PM00975
3962,2485,Lakshmi Mulla,47,2,A2,PM00065
3963,2485,Shankar Pujari,27,2,A3,PM01024
3964,2486,Aishwarya Kulkarni,45,1,A1,PM00453
3965,2487,Shreya Joshi,37,2,A1,PM00214
3966,2487,Prakash Mulla,60,2,A2,PM00348
3967,2487,Naveen Jain,36,2,A3,PM00485
3968,2488,Kiran Nayak,40,2,A1,PM00465
3969,2489,Rahul Naik,57,2,A1,PM00667
3970,2489,Prakash Reddy,41,2,A2,PM00773
3971,2489,Manoj Pujari,44,2,A3,PM00458
3972,2489,Aishwarya Naik,34,1,A4,PM00731
3973,2490,Naveen Joshi,52,2,A1,PM00960
3974,2490,Sunil Gowda,42,2,A2,PM01038
3975,2490,Anil Sharma,64,3,A3,PM01070
3976,2490,Lakshmi Reddy,33,1,A4,PM00871
3977,2491,Anil Sharma,18,1,A1,PM01081
3978,2491,Naveen Hegde,24,1,A2,PM00545
3979,2492,Sunil Khan,22,3,A1,PM01006
3980,2493,Nandini Kulkarni,37,3,A1,PM00309
3981,2494,Suresh Sharma,28,3,A1,PM00504
3982,2495,Ananya Jain,31,2,A1,PM00549
3983,2495,Lakshmi Jain,55,1,A2,PM00121
3984,2496,Naveen Khan,65,1,A1,PM00057
3985,2497,Farhan Bhat,24,1,A1,PM00814
3986,2497,Nandini Desai,19,3,A2,PM00541
3987,2498,Mahesh Shetty,29,2,A1,PM00538
3988,2499,Priya Sharma,18,3,A1,PM00572
3989,2500,Manoj Shetty,65,1,A1,PM00926
3990,2500,Priya Nayak,20,2,A2,PM00978
3991,2500,Aishwarya Naik,50,2,A3,PM00530
